"Age","Gender","Education.Level","Marital.Status","Income","Credit.Score","Loan.Amount","Loan.Purpose","Employment.Status","Years.at.Current.Job","Payment.History","Debt.to.Income.Ratio","Assets.Value","Number.of.Dependents","City","State","Country","Previous.Defaults","Marital.Status.Change","Risk.Rating"
66,"Non-binary","Master's","Widowed",98747,749,27544,"Home","Employed",10,"Poor",0.340181432585322,208735,2,"Moodyside","MO","Ireland",2,1,"Medium"
66,"Non-binary","Bachelor's","Married",39565,699,27544,"Business","Unemployed",7,"Poor",0.449707355359106,241103,1,"Debbiechester","PA","Holy See (Vatican City State)",0,2,"High"
42,"Non-binary","Master's","Widowed",72599,797,38702,"Business","Employed",1,"Excellent",0.198032316103141,142911,2,"East Jermainemouth","PW","Russian Federation",0,0,"Medium"
62,"Female","Bachelor's","Divorced",69773,737,26747,"Business","Employed",11,"Excellent",0.385008325162707,171930,0,"Gloverville","AR","Kyrgyz Republic",1,2,"Low"
29,"Non-binary","High School","Divorced",72798,652,44107,"Personal","Employed",10,"Poor",0.160360267706309,247440,2,"Freemanfort","MP","Germany",0,0,"Low"
62,"Female","High School","Divorced",32663,699,42238,"Auto","Unemployed",15,"Fair",0.579755838708455,133858,1,"North Ryanburgh","FM","Central African Republic",2,0,"Medium"
52,"Female","Bachelor's","Single",69773,756,27544,"Auto","Employed",0,"Good",0.462002304464089,127502,0,"Jamesmouth","WV","Central African Republic",1,0,"Low"
31,"Male","PhD","Single",69773,605,40783,"Personal","Employed",15,"Good",0.330926666596342,186333,3,"Daltonton","ID","Tuvalu",2,1,"Low"
65,"Non-binary","PhD","Married",90631,765,30524,"Home","Unemployed",18,"Good",0.339024053572598,159362,3,"Grahamhaven","TN","Saint Martin",2,2,"Low"
42,"Non-binary","Bachelor's","Divorced",93212,743,37630,"Personal","Self-employed",13,"Fair",0.543768758996862,256104,1,"Heiditown","ME","Greenland",2,2,"Medium"
60,"Non-binary","Bachelor's","Divorced",109451,780,27544,"Personal","Unemployed",9,"Fair",0.567031788491112,264990,4,"Rodriguezstad","PW","Indonesia",1,0,"Low"
50,"Male","High School","Widowed",59758,715,9089,"Auto","Self-employed",8,"Fair",0.38271829475448,150951,2,"Blanchardland","OH","Peru",4,0,"Medium"
20,"Non-binary","High School","Married",69773,708,49124,"Home","Unemployed",8,"Good",0.510075137483557,289745,0,"Watersview","GA","Qatar",3,1,"Low"
40,"Male","Master's","Divorced",25207,673,9617,"Business","Unemployed",8,"Good",0.520178251112681,156865,0,"Lake Dorothy","WI","Chile",3,0,"Low"
56,"Non-binary","Master's","Widowed",21737,720,24420,"Home","Employed",1,"Poor",0.362061924944287,165902,0,"Angiemouth","AS","Brunei Darussalam",2,2,"Medium"
29,"Male","Master's","Divorced",66257,619,38049,"Personal","Self-employed",13,"Excellent",0.535384259101451,109068,3,"New Lisa","MP","Montenegro",1,1,"Medium"
28,"Female","High School","Single",64191,688,10733,"Home","Employed",14,"Good",0.411910188392558,265221,2,"Lake Jasonchester","FL","Japan",2,2,"Low"
53,"Male","Bachelor's","Single",110051,629,41308,"Home","Employed",13,"Poor",0.571640413002879,69771,2,"West Benjaminstad","NY","Poland",2,2,"Low"
38,"Male","PhD","Widowed",64484,714,5661,"Auto","Self-employed",11,"Excellent",0.253925594437421,73476,2,"Port Ryantown","HI","Iceland",2,2,"Medium"
39,"Female","Master's","Married",69773,736,27544,"Business","Unemployed",9,"Poor",0.476074704679461,253123,0,"East Bradley","WV","Latvia",4,0,"Low"
57,"Male","Bachelor's","Divorced",98437,662,36450,"Personal","Self-employed",10,"Poor",0.509870042769455,127763,4,"Theresahaven","MS","Poland",4,1,"Low"
20,"Female","High School","Married",27202,725,16610,"Home","Employed",11,"Excellent",0.116629786418483,183590,2,"Port Cesarberg","OR","El Salvador",1,1,"High"
26,"Female","Bachelor's","Single",52471,799,42510,"Auto","Self-employed",7,"Poor",0.188829774135701,247939,2,"Hernandeztown","MA","Nicaragua",0,0,"Low"
41,"Male","Master's","Married",44945,699,16463,"Home","Self-employed",10,"Good",0.218803493420378,191135,2,"Victoriafort","NV","South Africa",2,2,"Low"
62,"Non-binary","Bachelor's","Widowed",72196,699,46383,"Home","Unemployed",16,"Poor",0.360924799943934,255791,2,"Lake Debra","WA","New Caledonia",2,1,"Low"
64,"Male","Master's","Single",26928,699,39539,"Auto","Self-employed",16,"Fair",0.375797736183108,224145,3,"New Donna","AL","Eritrea",2,1,"Low"
48,"Female","Bachelor's","Divorced",86786,726,29126,"Home","Employed",0,"Poor",0.230388458727124,178862,0,"Lake Kaitlynhaven","OR","Aruba",0,1,"Low"
38,"Male","Master's","Divorced",69773,747,26388,"Personal","Employed",12,"Poor",0.340623731365651,117982,2,"New Jessica","OK","Turks and Caicos Islands",0,2,"Low"
66,"Female","Master's","Widowed",69773,726,6867,"Personal","Self-employed",19,"Good",0.281834829194165,133550,3,"East Jeffrey","OK","Cyprus",0,1,"Medium"
55,"Female","Master's","Married",69117,739,17872,"Business","Self-employed",3,"Good",0.398581918143478,159362,3,"Taylorport","MD","Latvia",1,0,"High"
22,"Female","Master's","Divorced",42119,603,49332,"Business","Self-employed",14,"Fair",0.138780304996591,172134,0,"New Kaylabury","GU","Italy",4,0,"Medium"
28,"Male","High School","Divorced",66221,684,32224,"Business","Unemployed",8,"Excellent",0.438956880120485,141778,3,"Hillburgh","PW","Jordan",1,0,"Low"
62,"Non-binary","Master's","Divorced",87310,615,17104,"Business","Self-employed",17,"Excellent",0.259193781233531,141261,2,"Connerport","IN","Pitcairn Islands",0,0,"Low"
48,"Female","High School","Widowed",46008,799,49602,"Personal","Unemployed",7,"Excellent",0.230312311447347,159362,2,"Port Seth","CO","French Southern Territories",2,1,"Low"
66,"Female","PhD","Single",102069,699,29275,"Auto","Self-employed",5,"Excellent",0.445134614962774,214955,0,"North Nicholas","OK","Norfolk Island",1,0,"Low"
63,"Non-binary","High School","Divorced",84471,733,42564,"Business","Self-employed",0,"Poor",0.592703202763916,159362,0,"New Michaelmouth","MP","Korea",4,1,"Low"
41,"Non-binary","Bachelor's","Single",114870,773,27544,"Home","Self-employed",10,"Fair",0.524924975656786,253670,2,"Aguilarview","TN","El Salvador",2,1,"Low"
42,"Female","Master's","Married",37175,788,40689,"Auto","Employed",17,"Excellent",0.112112942305694,164000,2,"East Lee","VI","Iran",1,0,"Low"
37,"Female","High School","Widowed",27081,620,35342,"Home","Self-employed",13,"Fair",0.330769044472952,206760,2,"Blakechester","DC","Heard Island and McDonald Islands",2,1,"Low"
59,"Non-binary","Bachelor's","Married",69773,695,44647,"Business","Unemployed",1,"Good",0.537612471814087,224099,3,"New Tracie","AL","Angola",2,2,"Medium"
55,"Non-binary","Master's","Divorced",81486,674,23274,"Home","Self-employed",11,"Poor",0.248875605319136,62520,2,"Porterport","AZ","Cocos (Keeling) Islands",3,1,"Medium"
34,"Non-binary","High School","Married",51066,658,45568,"Business","Employed",14,"Good",0.592606126073244,269657,2,"Ericashire","WI","Turkey",1,0,"Low"
23,"Female","PhD","Single",60024,702,49639,"Home","Unemployed",1,"Excellent",0.231762818275414,299908,4,"Lake Jessica","MD","Trinidad and Tobago",4,2,"Medium"
67,"Female","Master's","Widowed",69773,678,26295,"Auto","Self-employed",10,"Excellent",0.313911474384316,159362,2,"East Anthony","AS","Suriname",2,0,"Low"
69,"Non-binary","PhD","Single",87967,718,45683,"Home","Unemployed",1,"Fair",0.239674991247758,159362,2,"East James","CA","Kiribati",1,1,"Medium"
50,"Non-binary","High School","Widowed",62936,699,9590,"Business","Employed",15,"Fair",0.180714477270957,288238,0,"Melissafort","WV","Armenia",2,2,"Medium"
62,"Non-binary","Master's","Widowed",119186,606,12242,"Business","Employed",1,"Good",0.487873909682926,159362,2,"North William","DE","Russian Federation",3,1,"Low"
39,"Female","Master's","Widowed",109971,642,11101,"Auto","Self-employed",2,"Good",0.307217761102953,248910,3,"Aaronborough","CA","Anguilla",0,2,"Medium"
39,"Male","High School","Divorced",77435,761,24460,"Home","Self-employed",16,"Fair",0.438922248761223,205099,3,"Jacobfurt","OK","Russian Federation",2,2,"Low"
41,"Male","High School","Single",69773,717,39901,"Auto","Self-employed",1,"Good",0.534940513617358,65842,4,"Wadeland","VA","Puerto Rico",3,2,"Medium"
56,"Female","Master's","Divorced",69773,798,28548,"Home","Unemployed",18,"Good",0.240702077826933,142891,2,"Mariahaven","IL","Reunion",4,0,"Low"
59,"Male","PhD","Single",61384,602,8705,"Personal","Unemployed",11,"Fair",0.376379961207574,111061,0,"East Charleneshire","CT","Costa Rica",1,2,"Medium"
45,"Non-binary","Bachelor's","Single",37833,699,7812,"Personal","Self-employed",15,"Fair",0.338953270600898,212871,2,"Berryville","DE","South Africa",0,2,"Low"
23,"Male","High School","Divorced",94108,679,15446,"Home","Self-employed",16,"Excellent",0.496739935212769,159362,2,"Parksbury","OK","Holy See (Vatican City State)",3,1,"Medium"
38,"Female","PhD","Single",50976,758,30249,"Personal","Self-employed",15,"Fair",0.47208547375469,74247,0,"Carrside","NC","Wallis and Futuna",3,0,"Medium"
65,"Non-binary","PhD","Widowed",90854,699,30911,"Home","Self-employed",10,"Excellent",0.260517220494556,68532,2,"South Lindseyland","MS","Saudi Arabia",4,2,"Low"
37,"Non-binary","Master's","Single",73276,604,27544,"Home","Self-employed",0,"Poor",0.513046138930393,105210,3,"Lyonshaven","NM","Burundi",2,0,"Low"
45,"Non-binary","PhD","Single",69773,679,45698,"Business","Unemployed",3,"Excellent",0.26232861718313,232976,2,"New Cynthia","CT","Senegal",0,1,"Low"
27,"Female","PhD","Single",65939,666,44709,"Personal","Employed",13,"Fair",0.415289869375791,287549,0,"Lake Brian","ND","Namibia",2,2,"Medium"
41,"Female","Bachelor's","Single",69773,646,27544,"Home","Employed",14,"Fair",0.351230537843689,272604,3,"Robinsonland","AS","Suriname",1,0,"Low"
56,"Male","Master's","Widowed",70833,616,37769,"Auto","Unemployed",1,"Good",0.136196226670089,124906,1,"Garyside","WV","Korea",2,1,"Low"
40,"Non-binary","High School","Divorced",24487,650,27544,"Home","Self-employed",4,"Good",0.275030732904339,159362,4,"Sharonport","ME","Faroe Islands",1,1,"Low"
44,"Non-binary","Master's","Widowed",67924,750,27691,"Personal","Employed",12,"Excellent",0.258162711575309,159362,4,"Lake Christopher","GA","Guatemala",3,0,"Low"
50,"Female","PhD","Single",28806,766,48095,"Home","Unemployed",19,"Good",0.12310976248278,159362,0,"Alyssaview","NE","Ireland",0,2,"Medium"
66,"Female","High School","Divorced",30543,660,39489,"Business","Unemployed",1,"Good",0.312929931879886,159362,1,"West Nicole","MT","Northern Mariana Islands",3,1,"Medium"
54,"Female","Bachelor's","Widowed",109856,623,49010,"Business","Unemployed",17,"Fair",0.116163929334241,89766,0,"New Rebeccachester","WI","Romania",1,0,"Medium"
32,"Female","Bachelor's","Single",110287,757,7706,"Personal","Self-employed",5,"Excellent",0.417229199998707,152010,1,"New Marystad","MI","Palau",0,0,"High"
56,"Non-binary","High School","Married",63262,646,27544,"Auto","Unemployed",8,"Fair",0.395955653150557,69522,2,"East Christina","CA","El Salvador",2,0,"Low"
36,"Male","Bachelor's","Married",118698,651,45407,"Home","Unemployed",11,"Good",0.486929394866968,96744,1,"Alyssaton","IL","Benin",4,0,"High"
59,"Non-binary","High School","Divorced",95922,695,45784,"Home","Self-employed",13,"Excellent",0.532211436280897,55374,2,"Lake Valerieville","KY","Namibia",3,0,"Low"
39,"Male","PhD","Single",79784,720,40399,"Personal","Employed",6,"Fair",0.184216773863283,177132,3,"Victoriastad","FM","Sierra Leone",2,2,"Low"
33,"Non-binary","Bachelor's","Married",68425,766,6516,"Business","Self-employed",19,"Fair",0.157238545930737,128245,3,"Port Sheila","MN","Ireland",4,2,"Low"
30,"Male","Master's","Divorced",56996,699,22736,"Auto","Self-employed",18,"Fair",0.246428418902523,210365,4,"West Michaelhaven","CT","Armenia",2,1,"Low"
59,"Female","High School","Widowed",22928,748,24367,"Business","Unemployed",5,"Fair",0.128940509792362,287590,3,"South Rickyfurt","FL","Oman",3,1,"Low"
57,"Male","High School","Divorced",69773,739,17710,"Auto","Employed",15,"Excellent",0.249826239499923,158173,1,"East Kristen","UT","American Samoa",2,0,"Low"
30,"Non-binary","High School","Single",71322,646,8141,"Business","Self-employed",0,"Poor",0.57941819195558,161036,3,"North Melissafort","FM","Afghanistan",1,2,"Low"
38,"Female","Bachelor's","Widowed",69773,772,27544,"Personal","Employed",11,"Poor",0.311752405548405,218662,4,"Youngborough","CT","Finland",4,2,"High"
53,"Female","Bachelor's","Widowed",58852,779,12381,"Business","Unemployed",11,"Good",0.578808241109861,113306,2,"Juliaview","HI","Canada",2,2,"Medium"
33,"Male","High School","Single",107320,699,40617,"Business","Employed",7,"Fair",0.425170927656608,36958,1,"West Caroline","TN","Madagascar",0,1,"Medium"
22,"Male","PhD","Single",59883,606,28399,"Home","Self-employed",14,"Excellent",0.334167872583537,125137,2,"Port Jessica","GA","Djibouti",2,1,"High"
28,"Non-binary","Bachelor's","Widowed",105799,605,42630,"Business","Employed",14,"Poor",0.366059111123157,137469,0,"South Erinmouth","VA","United States of America",2,0,"High"
35,"Non-binary","PhD","Divorced",96068,605,16223,"Personal","Self-employed",11,"Poor",0.548179490023613,233059,2,"Ryanfurt","MT","Mozambique",0,1,"Low"
18,"Non-binary","Bachelor's","Single",69153,773,12945,"Personal","Unemployed",8,"Good",0.241280844155005,62421,2,"South Colemouth","NY","Ukraine",0,1,"Low"
68,"Non-binary","Bachelor's","Divorced",89278,737,25257,"Auto","Employed",12,"Fair",0.11756722921151,105821,2,"Jonesside","PR","Slovakia (Slovak Republic)",2,1,"Low"
34,"Non-binary","PhD","Married",108228,772,41210,"Personal","Employed",5,"Fair",0.152724434042442,95283,2,"New Robertburgh","GU","Syrian Arab Republic",4,0,"High"
54,"Female","High School","Single",44887,710,33750,"Auto","Unemployed",13,"Good",0.163665152271237,103937,0,"Port Timothyburgh","LA","Lithuania",1,2,"Medium"
69,"Non-binary","Bachelor's","Single",39290,699,10440,"Business","Unemployed",4,"Good",0.418108146515231,84759,4,"Martinburgh","NC","Grenada",0,1,"Low"
33,"Female","Master's","Widowed",61457,699,27544,"Business","Employed",11,"Poor",0.313353382571206,125317,3,"Jonesside","DE","Maldives",3,0,"Low"
60,"Female","Master's","Divorced",52481,699,19064,"Auto","Unemployed",3,"Good",0.578367244138422,97275,2,"Port Michael","NJ","Saint Helena",4,1,"Medium"
28,"Male","Bachelor's","Married",24112,622,5916,"Auto","Self-employed",12,"Fair",0.423824116904157,98886,4,"Lake Kathleenville","FM","Sierra Leone",3,0,"Low"
44,"Female","Bachelor's","Married",69773,760,42218,"Personal","Employed",7,"Poor",0.530418781719243,159362,2,"Codytown","NJ","Norfolk Island",0,2,"Low"
68,"Female","High School","Widowed",73238,784,17721,"Personal","Self-employed",9,"Excellent",0.287762994396484,159362,4,"Maryport","IA","Guernsey",2,0,"Low"
52,"Female","Bachelor's","Widowed",47460,738,36548,"Personal","Self-employed",11,"Fair",0.333067809848597,174784,0,"Stephenberg","HI","Mozambique",1,1,"Low"
24,"Female","Bachelor's","Single",35642,692,46449,"Personal","Self-employed",13,"Good",0.298375451479669,65949,2,"New Peter","ID","Morocco",2,0,"Medium"
68,"Male","Bachelor's","Single",76632,733,17564,"Business","Employed",15,"Good",0.179706668250427,262864,4,"Melissafort","GA","Mauritius",2,0,"Medium"
35,"Female","Bachelor's","Widowed",100589,622,24970,"Personal","Self-employed",4,"Fair",0.346351913408777,163278,1,"South Dannyhaven","TN","Bosnia and Herzegovina",0,0,"Low"
42,"Male","High School","Married",69773,797,48415,"Personal","Unemployed",8,"Poor",0.360422129803217,208434,2,"Edwardberg","NE","Grenada",0,1,"High"
45,"Female","High School","Widowed",110450,672,37521,"Business","Self-employed",12,"Good",0.312871281074657,291155,3,"Richardborough","NV","Spain",0,2,"Low"
19,"Male","High School","Single",21511,648,34898,"Home","Unemployed",7,"Excellent",0.221657495962956,224034,0,"South Erin","RI","Netherlands Antilles",3,2,"Low"
67,"Female","Master's","Divorced",61191,794,45425,"Home","Unemployed",19,"Excellent",0.364886973258324,252253,3,"Morrisbury","VA","Iran",2,2,"Low"
40,"Female","High School","Single",99251,782,31047,"Home","Self-employed",10,"Excellent",0.35645458552209,129980,4,"Port Jessicafort","HI","Christmas Island",2,0,"Low"
29,"Female","Master's","Single",70478,731,11722,"Personal","Unemployed",15,"Excellent",0.476413282564052,131944,3,"Jenniferberg","OK","French Guiana",2,2,"Low"
56,"Female","PhD","Single",74457,716,5579,"Home","Employed",15,"Fair",0.290480602943877,151909,4,"Bryceshire","PR","Vietnam",0,2,"Medium"
21,"Non-binary","High School","Widowed",69773,787,40720,"Home","Employed",12,"Poor",0.582411649844694,254542,0,"West Joyport","WV","Syrian Arab Republic",3,1,"Low"
64,"Male","Bachelor's","Single",30006,714,11984,"Personal","Self-employed",2,"Good",0.237934712835054,72412,2,"Houstonhaven","FM","Isle of Man",2,1,"Low"
56,"Female","Master's","Married",110975,759,27544,"Personal","Employed",12,"Fair",0.141768640451929,188132,0,"East Mikaylaport","ID","Eritrea",3,0,"Medium"
61,"Female","High School","Widowed",69773,645,12918,"Home","Self-employed",19,"Fair",0.4477497837133,190447,1,"Markland","RI","Palestinian Territory",2,1,"Low"
22,"Non-binary","PhD","Married",83967,638,48543,"Personal","Unemployed",0,"Excellent",0.419828825300718,278594,2,"West Brookefort","NY","Senegal",2,1,"Low"
59,"Male","High School","Married",49999,699,27544,"Business","Self-employed",9,"Fair",0.238748655737879,251752,3,"Stevenshire","GU","Saint Lucia",4,0,"Medium"
57,"Female","High School","Divorced",47967,772,27013,"Business","Self-employed",18,"Excellent",0.148973883796255,187965,4,"Smithtown","SC","Christmas Island",4,1,"Low"
69,"Male","Bachelor's","Married",68985,664,27544,"Business","Self-employed",13,"Poor",0.370523306981536,159362,0,"New Lisa","KS","Botswana",2,2,"Low"
28,"Non-binary","Bachelor's","Married",23447,699,45754,"Personal","Unemployed",12,"Fair",0.559603113375184,294761,0,"East Brittneyshire","OK","Jordan",1,1,"Low"
27,"Non-binary","PhD","Single",64830,600,40569,"Home","Unemployed",3,"Excellent",0.130884669287184,211298,2,"North Jodyshire","MD","Syrian Arab Republic",0,1,"Low"
52,"Female","Master's","Widowed",80064,699,28938,"Home","Employed",7,"Excellent",0.130818577372274,159362,0,"South Jacobton","NJ","Norfolk Island",3,2,"Medium"
27,"Non-binary","PhD","Married",88172,743,47691,"Auto","Self-employed",12,"Fair",0.181070312019226,159362,2,"New Kelli","NJ","Puerto Rico",4,1,"Low"
32,"Male","High School","Widowed",58333,699,10294,"Auto","Unemployed",4,"Poor",0.291396328176697,291550,2,"Brianbury","MA","Fiji",0,0,"Low"
24,"Female","High School","Divorced",90560,607,20984,"Business","Unemployed",14,"Poor",0.453438631156936,133198,0,"Port Savannahshire","GA","Belgium",0,2,"Low"
53,"Non-binary","Bachelor's","Married",32332,760,36401,"Home","Employed",10,"Poor",0.405279107152681,86883,1,"West Edwinstad","OH","New Zealand",4,0,"High"
24,"Male","High School","Widowed",105517,699,28596,"Business","Employed",6,"Excellent",0.50573465955169,240507,2,"Martinezfort","NY","Iceland",4,0,"Low"
